SLAB气,SLAB辨捞,SLAB吝樊,SLAB弥檬历厘困摹,楷林备盒,窜困郴鉴辑,乞闭TS,傈窜_沥沥LT,己盒AS,己盒C,己盒B,己盒CA,己盒CU,己盒CR,己盒MO,己盒MN,己盒N,己盒P,己盒S,己盒TOTALAL,己盒SOLAL,己盒V,沥沥_厘涝LT,傈历厘困摹内靛,惯瘤具靛器牢飘,胶墨俏咯何,前疙,岿备盒,沥沥_拘楷累诀瘤矫LT,厘涝柯档,HCR角利备盒
1220,10520,25.09,3GC,2楷林,40.0,345.0,0.0,0.004,0.0349,11,0,0.011,0.02,0.0,0.186,20.0,0.0092,0.0035,0.028,0.028,0.0,7.7,3GB,4C,0,HR,8,-1.2,569,0
1270,8350,20.73,2GA,2楷林,15.0,323.0,0.0,0.004,0.0395,0,3,0.018,0.02,0.0,0.195,22.0,0.0123,0.0071,0.027,0.024,0.0,6.4,5GG,5A,0,HR,6,-2.6,676,0
1250,10530,25.73,2GB,2楷林,18.0,495.0,0.0,0.005,0.185,0,0,0.018,0.02,0.0,0.482,30.0,0.0081,0.0024,0.028,0.027,0.0,13.2,3GB,5A,0,HR,12,0.7,419,0
1230,11220,26.98,2GB,2楷林,38.0,336.0,0.0,0.005,0.0438,0,0,0.022,0.01,0.0,0.211,33.0,0.0072,0.0028,0.031,0.03,0.0,9.7,5GG,5A,0,CR,6,-1.4,420,0
1300,8370,21.27,2GC,2楷林,6.0,528.0,0.0,0.004,0.2062,0,0,0.011,0.01,0.0,0.426,22.0,0.0097,0.0025,0.027,0.024,0.0,9.1,5GG,4C,0,PO,9,4.5,562,0
1570,11400,34.99,2GA,2楷林,12.0,271.0,0.0,0.004,0.0016,0,2,0.01,0.02,0.0,0.109,20.0,0.0105,0.0034,0.028,0.026,0.001,7.4,5GG,5A,0,CR,8,-2.5,618,0
1570,9950,30.54,2GC,2楷林,50.0,332.0,0.0,0.006,0.0414,0,0,0.023,0.02,0.0,0.197,14.0,0.0134,0.0042,0.023,0.022,0.0,8.9,3GB,4C,0,HR,1,-4.1,533,0
1370,10030,26.86,2GB,2楷林,35.0,446.0,0.0,0.005,0.1408,0,0,0.009,0.02,0.0,0.474,30.0,0.0112,0.0024,0.018,0.017,0.0,5.2,5GG,5A,0,GI,7,-0.7,610,0
1190,7420,17.26,2GB,2楷林,90.0,521.0,0.0,0.006,0.1436,0,1,0.015,0.02,0.0,0.838,32.0,0.0079,0.0034,0.021,0.02,0.001,13.8,5GG,5A,0,HR,3,1.8,411,0
1290,11770,29.68,2GC,2楷林,13.0,463.0,0.0,0.004,0.0046,10,0,0.095,0.02,0.06,0.583,11.0,0.0812,0.0096,0.052,0.05,0.002,5.2,5GG,4C,0,CR,9,0.3,649,0
1390,11450,30.67,2GA,2楷林,42.0,325.0,0.0,0.005,0.0344,0,0,0.01,0.02,0.0,0.193,16.0,0.0087,0.0028,0.025,0.021,0.0,5.5,5GG,5A,0,HR,7,-3.5,664,0
1570,7590,22.92,2GD,2楷林,8.0,289.0,14.9,0.006,0.0018,0,0,0.032,0.03,0.0,0.135,15.0,0.0103,0.0033,0.033,0.032,0.002,3.5,3GB,4C,1,CR,3,-6.9,287,1
930,8730,15.87,2GA,2楷林,55.0,309.0,0.0,0.004,0.0024,16,1,0.066,0.08,0.0,0.55,19.0,0.0148,0.0035,0.022,0.022,0.002,9.1,5GG,5A,0,BP,9,-1.8,438,0
1180,9140,21.09,2GC,2楷林,14.0,524.0,0.0,0.006,0.1378,0,0,0.014,0.02,0.0,0.821,28.0,0.0111,0.0029,0.024,0.023,0.001,6.1,5GG,4C,0,HR,6,-0.1,451,0
1410,11530,31.78,2GA,2楷林,26.0,324.0,0.0,0.005,0.0399,0,0,0.025,0.03,0.0,0.17,19.0,0.01,0.0055,0.02,0.019,0.0,5.6,3GB,5A,0,CR,6,-7.9,620,0
1290,8180,20.63,2GA,2楷林,40.0,324.0,0.0,0.006,0.0396,0,0,0.015,0.02,0.0,0.199,23.0,0.0103,0.0029,0.026,0.024,0.001,15.9,5GG,5A,0,HR,10,10.0,389,0
1450,10080,27.7,2GA,2楷林,8.0,289.0,8.9,0.005,0.002,0,2,0.021,0.02,0.0,0.153,14.0,0.0102,0.0038,0.029,0.026,0.002,8.8,3GB,5A,1,HR,9,-0.9,298,1
1190,8180,19.03,2GC,2楷林,67.0,412.0,0.0,0.007,0.1194,0,0,0.016,0.02,0.0,0.313,27.0,0.0072,0.0026,0.022,0.02,0.0,15.3,5GG,4C,0,HGI,12,6.0,441,0
1190,6580,15.31,2GB,2楷林,43.0,421.0,0.0,0.005,0.1163,0,0,0.013,0.02,0.01,0.303,24.0,0.0114,0.0024,0.018,0.018,0.001,9.8,3GB,5A,0,HGI,8,-1.8,559,0
1510,9930,28.84,2GA,2楷林,53.0,304.0,9.4,0.005,0.0013,1,0,0.027,0.05,0.02,0.142,15.0,0.052,0.0056,0.034,0.033,0.001,6.5,3GB,5A,1,GI,3,-5.0,220,1
1290,9270,23.38,2GC,2楷林,52.0,348.0,0.0,0.006,0.044,0,0,0.011,0.02,0.0,0.191,23.0,0.0076,0.0038,0.022,0.021,0.0,8.1,5GG,4C,0,HR,1,-6.5,454,0
1140,10070,21.95,2GA,2楷林,81.0,446.0,0.0,0.007,0.0602,0,0,0.014,0.02,0.0,0.795,32.0,0.0085,0.0032,0.038,0.036,0.001,7.2,5GG,5A,0,PO,10,-5.7,559,0
1120,10150,22.22,2GC,2楷林,60.0,544.0,0.0,0.007,0.1494,0,1,0.027,0.02,0.0,0.869,27.0,0.0094,0.0026,0.02,0.018,0.001,12.4,5GG,4C,0,HR,10,-2.9,423,0
1570,9950,30.54,2GD,2楷林,21.0,321.0,0.0,0.006,0.0312,0,0,0.016,0.02,0.0,0.197,36.0,0.0087,0.0032,0.029,0.026,0.0,17.2,5GG,4C,0,HR,10,4.0,539,0
970,9550,18.11,2GB,2楷林,58.0,343.0,0.0,0.005,0.0465,0,0,0.017,0.02,0.0,0.286,47.0,0.0088,0.0033,0.032,0.028,0.0,6.4,5GG,5A,0,PO,5,-3.4,491,0
1510,11780,34.78,2GC,2楷林,25.0,271.0,0.0,0.005,0.0015,0,0,0.018,0.02,0.0,0.07,13.0,0.0085,0.0034,0.034,0.034,0.002,8.6,5GG,4C,0,GA,7,-5.8,410,0
1150,8960,20.14,2GC,2楷林,76.0,466.0,0.0,0.006,0.1523,0,0,0.016,0.02,0.0,0.493,24.0,0.0078,0.0028,0.027,0.027,0.001,12.3,5GG,4C,0,HR,5,-0.7,488,0
1520,11780,34.78,2GA,2楷林,19.0,255.0,0.0,0.008,0.002,0,0,0.009,0.02,0.0,0.059,18.0,0.0066,0.0028,0.023,0.021,0.003,11.9,5GG,5A,0,CR,2,-2.7,496,0
1420,11850,32.37,2GC,2楷林,17.0,300.0,13.1,0.006,0.0022,0,0,0.096,0.02,0.0,0.155,13.0,0.0181,0.0098,0.03,0.029,0.0,3.4,3GB,4C,1,GI,1,-0.2,311,0
1380,8180,21.67,3GC,2楷林,27.0,471.0,0.0,0.006,0.0688,1,0,0.015,0.02,0.0,0.59,31.0,0.0186,0.0021,0.034,0.033,0.0,10.1,3GB,4C,0,HR,10,0.4,426,0
1160,7610,17.26,2GC,2楷林,96.0,435.0,0.0,0.006,0.121,0,0,0.024,0.02,0.0,0.449,28.0,0.0066,0.0028,0.026,0.025,0.001,15.0,5GG,4C,0,HGI,12,4.6,465,0
1390,9390,24.97,2GA,2楷林,8.0,436.0,0.0,0.006,0.056,0,0,0.012,0.01,0.0,0.795,32.0,0.0065,0.003,0.031,0.029,0.001,12.8,5GG,5A,0,PO,11,-0.6,465,0
1100,8910,19.16,2GA,2楷林,77.0,372.0,1.7,0.006,0.0409,17,0,0.008,0.02,0.0,0.196,19.0,0.0118,0.0028,0.02,0.019,0.0,6.5,3GB,5A,1,HR,2,2.0,603,0
1420,11520,31.98,2GA,2楷林,62.0,273.0,0.0,0.006,0.0016,0,0,0.016,0.02,0.0,0.091,17.0,0.0093,0.0029,0.022,0.02,0.001,9.0,3GB,5A,0,CR,2,-3.1,480,0
1390,10150,27.58,3GC,2楷林,13.0,344.0,0.0,0.006,0.0427,0,0,0.015,0.02,0.0,0.196,26.0,0.0077,0.0028,0.017,0.016,0.0,5.2,3GB,4C,0,HGI,3,-9.3,586,0
1090,9430,20.09,2GB,2楷林,92.0,334.0,0.0,0.006,0.0377,0,0,0.009,0.02,0.0,0.185,11.0,0.0069,0.0036,0.032,0.031,0.0,0.7,3F1,5A,0,HR,6,-6.8,756,0
1440,7880,21.65,2GD,2楷林,25.0,255.0,10.0,0.006,0.0017,0,1,0.014,0.02,0.0,0.059,14.0,0.007,0.0034,0.027,0.026,0.004,4.4,3GB,4C,1,HR,1,-4.6,232,1
1220,9710,23.16,2GA,2楷林,55.0,314.0,0.0,0.006,0.0209,5,0,0.019,0.02,0.0,0.15,14.0,0.0088,0.004,0.029,0.027,0.0,12.4,3GB,5A,0,HR,12,0.4,453,0
1360,9010,23.96,2GA,2楷林,14.0,455.0,0.0,0.004,0.0647,0,0,0.022,0.02,0.0,0.782,32.0,0.0112,0.0029,0.031,0.03,0.001,4.4,5GG,5A,0,PO,9,-4.2,597,0
1240,10180,24.68,2GB,2楷林,43.0,458.0,0.0,0.004,0.0603,0,1,0.028,0.03,0.0,0.803,32.0,0.0116,0.0022,0.041,0.04,0.001,13.4,5GG,5A,0,PO,9,2.2,481,0
1330,11870,30.86,2GB,2楷林,44.0,453.0,0.0,0.007,0.0644,0,0,0.015,0.02,0.0,0.84,30.0,0.0146,0.0025,0.038,0.037,0.001,15.3,3GB,5A,0,PO,4,4.4,402,0
1260,8560,21.09,3GC,2楷林,27.0,333.0,0.0,0.005,0.0354,0,0,0.015,0.06,0.0,0.199,51.0,0.0088,0.0027,0.034,0.032,0.0,11.9,3GB,4C,0,HR,6,6.3,401,0
1570,9290,28.51,2GA,2楷林,7.0,269.0,0.0,0.006,0.0018,0,1,0.02,0.02,0.0,0.061,21.0,0.0096,0.004,0.038,0.036,0.001,8.0,5GG,5A,0,GA,11,-1.2,516,0
1380,11820,31.89,2GA,2楷林,44.0,271.0,0.0,0.004,0.0023,0,1,0.015,0.02,0.0,0.095,13.0,0.0104,0.004,0.031,0.029,0.001,6.5,3GB,5A,0,CR,7,-1.3,582,0
960,11550,21.68,2GA,2楷林,37.0,403.0,0.0,0.005,0.0758,0,0,0.025,0.02,0.0,0.473,37.0,0.0133,0.0032,0.044,0.042,0.001,19.0,5GG,5A,0,BP,6,11.3,234,1
1270,11770,28.76,2GA,2楷林,12.0,326.0,7.9,0.005,0.0415,0,0,0.01,0.02,0.0,0.184,20.0,0.0092,0.0031,0.022,0.022,0.0,12.2,3GB,5A,1,CR,6,7.3,287,1
1190,8080,18.8,2GB,2楷林,25.0,405.0,0.0,0.004,0.0814,0,0,0.013,0.02,0.0,0.442,33.0,0.0113,0.003,0.018,0.016,0.0,5.6,5GG,5A,0,HR,7,-1.0,623,0
1290,11810,29.78,3GC,2楷林,22.0,327.0,0.0,0.003,0.0324,0,0,0.015,0.01,0.0,0.186,15.0,0.0061,0.0029,0.031,0.024,0.0,5.8,3GB,4C,0,HR,8,-4.8,661,0
1380,11610,30.82,2GA,2楷林,45.0,284.0,7.1,0.004,0.0023,0,0,0.011,0.02,0.01,0.098,15.0,0.0094,0.0031,0.033,0.031,0.001,9.3,3GB,5A,1,CR,8,0.6,250,1
1260,9410,23.18,2GA,2楷林,56.0,370.0,0.0,0.004,0.0398,19,0,0.018,0.02,0.0,0.184,19.0,0.0083,0.0039,0.03,0.028,0.0,9.0,5GG,5A,0,HR,8,-5.6,594,0
1030,9270,18.67,2GA,2楷林,52.0,320.0,0.0,0.005,0.038,0,0,0.011,0.01,0.0,0.212,30.0,0.0079,0.0026,0.029,0.027,0.0,11.3,5GG,5A,0,HR,10,7.0,488,0
1270,10880,27.01,2GB,2楷林,33.0,440.0,0.0,0.005,0.0584,0,1,0.011,0.02,0.0,0.776,28.0,0.0104,0.0021,0.028,0.028,0.001,8.4,5GG,5A,0,PO,4,-0.8,416,0
1280,9260,23.17,2GA,2楷林,26.0,333.0,0.0,0.004,0.0412,0,0,0.014,0.02,0.0,0.19,18.0,0.009,0.0036,0.032,0.03,0.0,6.4,5GG,5A,0,HR,9,-1.5,728,0
1240,9100,21.62,3GC,2楷林,45.0,277.0,0.0,0.005,0.0024,0,0,0.014,0.02,0.0,0.1,20.0,0.0094,0.0034,0.027,0.024,0.001,10.7,3GB,4C,0,HR,12,7.0,527,0
1160,11590,26.28,2GD,2楷林,55.0,457.0,0.0,0.007,0.1788,0,0,0.026,0.03,0.0,0.466,27.0,0.0138,0.0032,0.036,0.035,0.001,16.4,3GB,4C,0,HR,10,9.6,273,1
1300,7710,19.59,2GB,2楷林,39.0,429.0,0.0,0.005,0.1216,0,0,0.012,0.01,0.0,0.406,38.0,0.0072,0.0035,0.029,0.028,0.0,12.8,3GB,5A,0,HGI,4,4.7,488,0
960,9680,18.17,2GA,2楷林,62.0,302.0,0.0,0.004,0.0202,0,0,0.009,0.01,0.0,0.141,16.0,0.0075,0.0033,0.034,0.032,0.0,12.8,5GG,5A,0,HR,7,3.0,416,0
1260,9360,23.06,2GA,2楷林,31.0,345.0,0.0,0.004,0.0395,0,1,0.013,0.02,0.0,0.192,26.0,0.0111,0.0023,0.035,0.034,0.002,10.3,5GG,5A,0,PO,9,3.1,464,0
1400,9510,26.03,3GC,2楷林,64.0,289.0,0.0,0.006,0.0017,0,0,0.01,0.02,0.0,0.145,12.0,0.011,0.0032,0.022,0.02,0.002,5.6,3GB,4C,0,GI,4,-6.6,555,0
1290,11410,28.78,3GC,2楷林,18.0,338.0,0.0,0.007,0.0429,0,0,0.013,0.02,0.0,0.201,18.0,0.0068,0.0032,0.018,0.017,0.0,8.7,3GB,4C,0,HR,1,-4.8,502,0
1380,11700,31.57,2GA,2楷林,18.0,249.0,0.0,0.005,0.0019,0,0,0.011,0.02,0.0,0.082,13.0,0.0093,0.0033,0.025,0.023,0.002,11.3,5GG,5A,0,CR,2,2.8,449,0
1240,7760,18.81,2GB,2楷林,50.0,384.0,0.0,0.006,0.073,0,0,0.016,0.02,0.0,0.284,23.0,0.0084,0.0032,0.021,0.02,0.0,13.6,3GB,5A,0,HR,1,2.2,380,0
1290,11080,27.5,2GA,2楷林,39.0,300.0,10.7,0.006,0.0203,0,0,0.01,0.02,0.0,0.199,19.0,0.0092,0.0027,0.023,0.019,0.0,1.8,3GB,5A,1,GI,4,-9.2,452,0
1070,8270,17.3,3GC,2楷林,40.0,527.0,0.0,0.006,0.1436,0,2,0.017,0.02,0.0,0.782,31.0,0.0105,0.0028,0.024,0.023,0.001,6.8,3GB,4C,0,HR,11,-2.5,555,0
1150,9370,21.07,2GB,2楷林,60.0,435.0,0.0,0.005,0.1226,0,0,0.011,0.02,0.0,0.507,30.0,0.01,0.0026,0.021,0.02,0.0,10.4,5GG,5A,0,HR,4,-4.8,557,0
1060,10870,22.53,2GA,2楷林,25.0,357.0,0.0,0.006,0.0594,0,0,0.011,0.01,0.0,0.351,32.0,0.0068,0.0022,0.032,0.03,0.0,2.8,3GB,5A,0,CR,2,0.4,707,0
1520,10240,30.43,2GA,2楷林,10.0,328.0,0.0,0.005,0.0375,0,0,0.01,0.02,0.0,0.194,29.0,0.0087,0.0027,0.017,0.015,0.0,13.0,5GG,5A,0,HR,3,0.7,491,0
1490,11720,34.14,2GC,2楷林,39.0,275.0,0.0,0.006,0.0018,0,2,0.011,0.02,0.0,0.097,15.0,0.0094,0.0039,0.025,0.024,0.001,10.4,5GG,4C,0,GA,12,-1.5,427,0
1360,11330,30.12,2GA,2楷林,35.0,333.0,0.0,0.006,0.0385,0,0,0.009,0.02,0.0,0.198,20.0,0.0103,0.0034,0.028,0.026,0.0,8.0,3GB,5A,0,HR,10,-4.1,523,0
1430,9970,27.87,2GD,2楷林,59.0,343.0,0.0,0.005,0.0432,0,0,0.014,0.02,0.0,0.188,15.0,0.008,0.0032,0.017,0.016,0.0,14.2,3GB,4C,0,HGI,12,8.5,464,0
1400,11850,32.43,2GA,2楷林,24.0,267.0,0.0,0.005,0.002,0,1,0.019,0.02,0.0,0.054,16.0,0.0082,0.0044,0.022,0.02,0.002,5.7,5GG,5A,0,CR,12,0.9,602,0
1350,11630,30.69,2GA,2楷林,60.0,266.0,0.0,0.007,0.0011,0,1,0.021,0.02,0.0,0.078,18.0,0.009,0.0031,0.03,0.028,0.002,11.6,3GB,5A,0,GA,10,-0.3,514,0
1340,8350,21.87,2GB,2楷林,91.0,428.0,0.0,0.007,0.1048,0,0,0.011,0.02,0.0,0.511,30.0,0.008,0.0024,0.025,0.023,0.0,11.5,5GG,5A,0,HR,11,-1.0,311,0
1570,8260,25.35,3GC,2楷林,44.0,330.0,0.0,0.006,0.0373,0,0,0.014,0.02,0.0,0.191,22.0,0.0079,0.0035,0.037,0.036,0.0,2.7,3GB,4C,0,HR,11,-3.6,713,0
1110,6110,13.08,2GA,2楷林,62.0,441.0,0.0,0.004,0.0541,0,0,0.018,0.02,0.0,0.79,36.0,0.0095,0.0024,0.037,0.034,0.001,1.8,3GB,5A,0,PO,5,-3.2,741,0
1140,8530,18.76,2GC,2楷林,48.0,450.0,0.0,0.006,0.0658,0,1,0.012,0.02,0.0,0.821,26.0,0.0116,0.0029,0.03,0.028,0.001,13.3,5GG,4C,0,PO,12,0.7,381,0
1210,8420,19.92,2GA,2楷林,86.0,352.0,0.0,0.005,0.0442,0,0,0.018,0.02,0.0,0.242,21.0,0.01,0.0032,0.022,0.022,0.0,7.7,5GG,5A,0,PO,6,-2.9,632,0
1360,11550,30.71,2GA,2楷林,2.0,269.0,0.0,0.006,0.0014,0,0,0.012,0.02,0.0,0.079,17.0,0.0083,0.0037,0.029,0.027,0.001,5.3,5GG,5A,0,GA,3,-1.4,403,0
1040,10450,21.25,2GA,2楷林,53.0,402.0,0.0,0.005,0.0661,0,2,0.037,0.04,0.0,0.492,37.0,0.0122,0.0021,0.06,0.057,0.001,5.6,3GB,5A,0,BP,5,-3.7,464,0
1450,6130,17.14,2GA,2楷林,29.0,444.0,0.0,0.006,0.0622,0,0,0.015,0.02,0.0,0.765,33.0,0.0112,0.0037,0.03,0.03,0.001,12.9,3GB,5A,0,HGI,3,3.2,353,0
1290,9950,25.09,2GA,2楷林,70.0,325.0,0.0,0.006,0.0388,0,0,0.021,0.02,0.0,0.196,17.0,0.01,0.0039,0.023,0.022,0.0,13.0,5GG,5A,0,HR,12,0.6,479,0
1030,11860,23.88,2GA,2楷林,54.0,352.0,0.0,0.006,0.0567,0,0,0.012,0.02,0.0,0.363,30.0,0.0082,0.0032,0.038,0.034,0.0,8.6,5GG,5A,0,CR,6,-5.8,519,0
960,10000,18.77,2GA,2楷林,53.0,318.0,0.0,0.004,0.0363,0,0,0.016,0.01,0.0,0.188,16.0,0.0078,0.0033,0.026,0.024,0.0,9.0,5GG,5A,0,HR,6,0.8,459,0
1240,9730,23.59,2GB,2楷林,42.0,418.0,0.0,0.006,0.1131,0,0,0.027,0.02,0.0,0.312,32.0,0.0078,0.0031,0.021,0.02,0.0,6.8,5GG,5A,0,HGI,11,-4.5,628,0
1290,10660,26.88,2GB,2楷林,7.0,520.0,0.0,0.006,0.1756,0,1,0.014,0.02,0.0,0.773,32.0,0.0117,0.0029,0.02,0.018,0.001,5.3,5GG,5A,0,HGI,10,-3.3,489,0
970,10750,20.39,2GA,2楷林,74.0,397.0,0.0,0.006,0.0678,0,0,0.033,0.03,0.0,0.481,29.0,0.0141,0.0031,0.045,0.044,0.0,3.0,3GB,5A,0,BP,3,-2.1,729,0
1370,10530,27.25,2GA,2楷林,32.0,286.0,10.8,0.006,0.0019,0,1,0.016,0.02,0.0,0.13,22.0,0.0099,0.0036,0.023,0.021,0.002,3.8,3GB,5A,1,CR,10,-8.8,356,0
1520,9450,27.62,2GB,2楷林,10.0,526.0,0.0,0.006,0.0811,2,0,0.012,0.02,0.01,0.916,30.0,0.0193,0.0028,0.028,0.024,0.001,11.0,5GG,5A,0,HR,5,0.6,519,0
1090,7590,15.92,2GA,2楷林,78.0,305.0,12.3,0.004,0.0014,0,1,0.015,0.06,0.02,0.142,17.0,0.0519,0.0033,0.033,0.031,0.001,6.5,3GB,5A,1,GI,4,-1.5,195,1
1300,11250,28.59,2GA,2楷林,28.0,284.0,0.0,0.005,0.0024,0,0,0.009,0.02,0.0,0.142,17.0,0.0108,0.0035,0.022,0.022,0.004,3.6,5GG,5A,0,CR,5,-5.2,559,0
1290,10480,26.43,3GC,2楷林,25.0,340.0,0.0,0.004,0.0401,0,0,0.014,0.02,0.0,0.192,19.0,0.0121,0.0034,0.022,0.021,0.0,9.7,3GB,4C,0,HGI,3,5.5,540,0
1290,9870,24.89,2GA,2楷林,76.0,339.0,0.0,0.005,0.0397,0,1,0.012,0.02,0.0,0.192,18.0,0.0074,0.0033,0.035,0.034,0.0,20.0,5GG,5A,0,HR,5,4.0,383,0
1290,9160,23.1,2GB,2楷林,50.0,333.0,0.0,0.006,0.04,0,0,0.017,0.01,0.0,0.209,27.0,0.0077,0.0027,0.025,0.023,0.0,7.6,3GB,5A,0,HR,1,-2.1,519,0
1330,9650,25.09,2GC,2楷林,29.0,426.0,0.0,0.007,0.117,0,0,0.011,0.01,0.0,0.34,26.0,0.0083,0.0025,0.023,0.023,0.0,13.3,5GG,4C,0,HGI,1,6.9,240,1
1470,10190,29.28,2GB,2楷林,6.0,558.0,0.0,0.007,0.0796,1,0,0.017,0.02,0.0,1.108,40.0,0.0198,0.0024,0.034,0.033,0.002,6.8,3GB,5A,0,GI,2,-6.4,607,0
1540,7490,21.65,2GC,2楷林,13.0,249.0,7.0,0.005,0.0016,0,0,0.009,0.01,0.0,0.062,13.0,0.0052,0.0036,0.032,0.03,0.003,1.0,3GB,4C,1,HR,6,-5.1,488,0
980,11770,22.55,2GA,2楷林,39.0,297.0,0.0,0.005,0.0182,0,0,0.017,0.02,0.0,0.187,18.0,0.0075,0.0041,0.024,0.023,0.0,8.0,5GG,5A,0,CR,8,-1.1,415,0
1400,11650,31.89,2GC,2楷林,31.0,314.0,0.0,0.007,0.0381,0,1,0.013,0.02,0.0,0.152,19.0,0.009,0.0042,0.026,0.024,0.0,14.4,5GG,4C,0,CR,12,6.5,429,0
1000,9780,19.12,2GA,2楷林,19.0,335.0,0.0,0.004,0.0413,0,0,0.008,0.02,0.0,0.21,16.0,0.0079,0.0031,0.029,0.028,0.0,10.2,3GB,5A,0,HR,4,-1.3,500,0
1230,8350,20.08,3GC,2楷林,37.0,551.0,0.0,0.005,0.1425,0,0,0.023,0.02,0.0,0.888,30.0,0.0134,0.0037,0.028,0.024,0.0,11.2,3GB,4C,0,HR,6,4.7,503,0
1010,7220,13.97,3GC,2楷林,52.0,343.0,0.0,0.006,0.0491,0,0,0.01,0.02,0.0,0.293,31.0,0.006,0.0034,0.036,0.034,0.0,16.1,3GB,4C,0,PO,1,0.3,401,0
1530,11700,34.54,3GC,2楷林,14.0,268.0,0.0,0.006,0.0017,0,0,0.01,0.01,0.0,0.095,17.0,0.0076,0.0035,0.025,0.023,0.001,9.8,3GB,4C,0,GI,11,-1.4,414,0
950,10300,19.13,3GC,2楷林,70.0,324.0,0.0,0.004,0.0369,0,0,0.022,0.02,0.0,0.199,19.0,0.0103,0.0035,0.028,0.026,0.0,11.4,3GB,4C,0,HR,6,2.8,488,0
1370,11510,30.83,3GB,2楷林,42.0,488.0,0.0,0.006,0.1579,0,0,0.027,0.02,0.0,0.815,37.0,0.0085,0.0027,0.036,0.035,0.0,6.3,3GB,5A,0,HR,12,-4.5,490,0
1290,9080,22.9,2GA,2楷林,70.0,344.0,0.0,0.005,0.0435,0,0,0.022,0.02,0.0,0.196,30.0,0.0071,0.003,0.022,0.021,0.0,16.7,5GG,5A,0,HGI,3,1.1,375,0
1090,8970,19.11,2GA,2楷林,89.0,328.0,0.0,0.006,0.0351,0,1,0.018,0.02,0.0,0.194,15.0,0.0096,0.0039,0.026,0.024,0.0,14.3,3GB,5A,0,HR,12,-3.0,363,0
1190,11870,27.61,2GA,2楷林,45.0,294.0,0.0,0.006,0.0302,0,0,0.019,0.02,0.0,0.275,20.0,0.019,0.0035,0.029,0.028,0.0,12.7,5GG,5A,0,GI,2,1.4,381,0
1100,9370,20.15,2GA,2楷林,103.0,374.0,2.6,0.006,0.0421,17,0,0.015,0.01,0.0,0.196,17.0,0.0101,0.0029,0.024,0.022,0.0,3.2,3GB,5A,1,HR,2,-0.1,554,0
1250,7940,19.4,3GC,2楷林,41.0,429.0,0.0,0.006,0.1196,0,1,0.02,0.02,0.0,0.444,29.0,0.009,0.0026,0.021,0.02,0.0,9.1,3GB,4C,0,HGI,11,0.8,564,0
1230,11810,28.4,2GC,2楷林,71.0,496.0,0.0,0.006,0.13,1,1,0.027,0.02,0.0,0.89,29.0,0.0123,0.003,0.019,0.018,0.002,7.0,5GG,4C,0,HR,5,-1.4,471,0
960,11870,22.28,2GC,2楷林,59.0,327.0,0.0,0.006,0.036,0,0,0.022,0.02,0.0,0.184,26.0,0.0077,0.0028,0.029,0.028,0.0,5.1,5GG,4C,0,BP,4,-4.7,602,0
980,11760,22.53,2GC,2楷林,98.0,300.0,0.0,0.004,0.0199,0,0,0.016,0.01,0.0,0.195,18.0,0.0069,0.003,0.03,0.03,0.0,6.5,5GG,4C,0,CR,9,-7.2,591,0
1250,9940,24.29,2GD,2楷林,92.0,333.0,0.0,0.004,0.0331,0,0,0.016,0.02,0.0,0.189,21.0,0.0084,0.0036,0.025,0.023,0.0,6.7,5GG,4C,0,HGI,8,-3.5,484,0
1200,11870,27.85,2GB,2楷林,98.0,474.0,0.0,0.005,0.0742,1,1,0.012,0.02,0.0,0.595,32.0,0.0188,0.0023,0.027,0.027,0.001,7.1,5GG,5A,0,CR,4,-2.7,526,0
1260,11470,28.25,2GC,2楷林,61.0,335.0,0.0,0.006,0.0363,0,0,0.016,0.02,0.0,0.194,22.0,0.0078,0.0038,0.025,0.024,0.0,9.6,3GB,4C,0,HGI,12,3.7,495,0
1300,9880,25.11,2GC,2楷林,81.0,326.0,0.0,0.005,0.0328,0,0,0.023,0.02,0.0,0.145,10.0,0.0086,0.0029,0.026,0.024,0.0,11.3,5GG,4C,0,PO,5,-0.9,510,0
1020,11860,23.65,2GA,2楷林,110.0,343.0,0.0,0.005,0.0464,0,0,0.01,0.02,0.0,0.282,23.0,0.0069,0.0035,0.019,0.018,0.0,12.6,3GB,5A,0,HR,10,1.2,437,0
1400,11840,31.63,2GA,2楷林,33.0,254.0,9.4,0.006,0.0019,0,0,0.016,0.02,0.0,0.068,20.0,0.0098,0.0047,0.032,0.03,0.002,8.9,3GB,5A,1,EG,10,0.3,360,0
1260,9410,23.18,2GA,2楷林,54.0,328.0,0.0,0.006,0.0363,0,0,0.011,0.02,0.0,0.19,23.0,0.0069,0.0028,0.033,0.032,0.0,10.5,5GG,5A,0,HR,11,3.1,378,0
1340,11520,30.18,3GC,2楷林,69.0,525.0,0.0,0.005,0.0754,3,0,0.021,0.02,0.0,0.893,24.0,0.0188,0.0027,0.026,0.025,0.0,7.5,3GB,4C,0,FH,3,-6.4,613,0
1310,11590,29.68,2GD,2楷林,32.0,465.0,0.0,0.005,0.0042,9,1,0.095,0.02,0.06,0.586,12.0,0.08,0.0092,0.05,0.048,0.002,2.8,3GB,4C,0,CR,5,-6.7,734,0
1500,9610,27.71,3GC,2楷林,4.0,257.0,0.0,0.005,0.002,0,0,0.009,0.02,0.0,0.077,16.0,0.0078,0.0031,0.027,0.026,0.003,17.2,3GB,4C,0,HR,5,5.0,276,1
