메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,8.5,12.7,270.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,273.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.3,265.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,8.1,11.8,284.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.1,286.0
GMC,SIERRA,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.4,9.7,262.0
GMC,SIERRA,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.0,9.3,275.0
GMC,SIERRA,PICKUP TRUCK ,3.0,6.0,AT,경유,9.8,12.8,245.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.6,8.7,318.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.8,326.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,7.9,339.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.1,9.9,288.0
GMC,SIERRA,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.0,9.3,275.0
GMC,SIERRA,PICKUP TRUCK ,2.7,4.0,AT,휘발유,7.9,9.1,280.0
GMC,SIERRA,PICKUP TRUCK ,3.0,6.0,AT,경유,9.5,11.0,265.0
GMC,SIERRA,PICKUP TRUCK ,3.0,6.0,AT,경유,9.5,11.0,265.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.4,8.3,331.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.5,331.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.1,7.9,344.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.0,7.6,354.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.3,304.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.6,8.8,314.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.0,9.4,298.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,8.9,307.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.5,8.4,326.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.4,8.1,332.0
GMC,TERRAIN,SUV ,1.5,4.0,AT,휘발유,10.9,12.8,202.0
GMC,TERRAIN,SUV ,1.5,4.0,AT,휘발유,10.5,12.0,210.0
GMC,TERRAIN,SUV ,2.0,4.0,AT,고급유,8.9,11.1,239.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,8.9,325.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,8.9,325.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.1,9.2,327.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,337.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,337.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,5.8,8.8,343.0
GMC,SAVANA 1500 CARGO,VAN - CARGO,5.3,8.0,AT,에탄올,4.26,5.65,334.0
GMC,SAVANA 1500 CARGO AWD,VAN - CARGO,5.3,8.0,AT,에탄올,4.22,5.32,344.0
GMC,SAVANA 1500 CARGO CONV,VAN - CARGO,5.3,8.0,AT,에탄올,4.18,5.41,344.0
GMC,SAVANA 1500 CARGO CONV AWD,VAN - CARGO,5.3,8.0,AT,에탄올,3.95,5.18,362.0
GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8.0,AT,에탄올,4.18,5.41,344.0
GMC,SAVANA 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8.0,AT,에탄올,3.95,5.18,362.0
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.33,4.9,411.0
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.31,4.88,413.0
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.29,7.04,269.0
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.13,7.3,270.0
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.0,6.62,285.0
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.03,7.04,277.0
GMC,TERRAIN,SUV - SMALL,3.6,6.0,AT,에탄올,5.32,7.63,259.0
GMC,TERRAIN AWD,SUV - SMALL,3.6,6.0,AT,에탄올,5.05,7.35,272.0
GMC,YUKON,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
GMC,YUKON 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
GMC,YUKON DENALI AWD,SUV - STANDARD,6.2,8.0,AT,에탄올,4.29,6.21,322.0
GMC,YUKON DENALI XL AWD,SUV - STANDARD,6.2,8.0,AT,에탄올,3.89,5.62,354.0
GMC,YUKON XL,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.65,6.85,294.0
GMC,SAVANA 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.3,4.88,414.0
GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6.0,8.0,AT,에탄올,3.27,4.85,418.0
GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.99,274.0
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.03,7.25,275.0
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.93,6.58,288.0
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.95,6.99,280.0
GMC,TERRAIN FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.41,9.26,214.0
GMC,YUKON,SUV - STANDARD,5.3,8.0,AT,에탄올,4.95,7.35,275.0
GMC,YUKON 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.88,7.14,282.0
GMC,YUKON XL,SUV - STANDARD,5.3,8.0,AT,에탄올,4.95,7.35,275.0
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8.0,AT,에탄올,4.52,6.49,306.0
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.94,284.0
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.03,7.14,286.0
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.93,6.54,301.0
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.88,6.94,295.0
GMC,TERRAIN FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.41,9.26,221.0
GMC,YUKON FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.88,7.14,288.0
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.78,6.9,300.0
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.88,7.14,288.0
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.5,6.54,317.0
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.99,284.0
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.08,7.19,284.0
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.93,6.58,294.0
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.83,6.94,317.0
GMC,TERRAIN FFV,SUV - SMALL,2.4,4.0,AT,에탄올,6.41,9.09,223.0
GMC,YUKON FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.0,7.41,284.0
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.81,6.9,299.0
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.0,7.41,284.0
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.52,6.49,317.0
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,5.18,6.94,284.0
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,5.08,7.19,283.0
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6.0,AT,에탄올,4.95,6.58,296.0
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.76,6.67,309.0
GMC,YUKON FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.05,7.19,285.0
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.81,6.9,299.0
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,5.05,7.19,285.0
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.48,6.37,321.0
GMC,Sierra FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.74,6.67,306.0
GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.55,6.21,323.0
GMC,Yukon FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.61,6.99,305.0
GMC,Yukon XL FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.5,6.58,317.0
GMC,Sierra FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.5,6.17,326.0
GMC,Sierra 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8.0,AT,에탄올,4.59,5.95,325.0
GMC,Yukon FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
GMC,Yukon 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.61,6.99,305.0
GMC,Yukon XL FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.72,7.19,298.0
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8.0,AT,에탄올,4.5,6.54,319.0
HONDA,ACCORD,MID_SIZE,3.5,6.0,AT,휘발유,9.1,14.7,209.0
HONDA,CROSSTOUR,SUV ,3.5,6.0,AT,휘발유,8.0,11.8,246.0
HONDA,CR-V,SUV ,2.4,4.0,AT,휘발유,9.7,13.2,209.0
HONDA,CR-V,SUV ,2.4,4.0,AT,휘발유,9.4,12.7,216.0
HONDA,FIT,STATION WAGON ,1.5,4.0,AT,휘발유,12.0,15.4,172.0
HONDA,ODYSSEY,MINIVAN,3.5,6.0,AT,휘발유,8.1,11.8,244.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.5,10.8,265.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.2,10.3,276.0
HONDA,RIDGELINE,PICKUP TRUCK ,3.5,6.0,AT,휘발유,6.6,8.8,308.0
HONDA,ACCORD,MID_SIZE,3.5,6.0,AT,휘발유,9.1,14.7,209.0
HONDA,ODYSSEY,MINIVAN,3.5,6.0,AT,휘발유,8.1,11.8,244.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.5,10.8,264.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.2,10.3,276.0
HONDA,ACCORD,MID_SIZE,3.5,6.0,AT,휘발유,8.8,14.3,219.0
HONDA,ODYSSEY,MINIVAN,3.5,6.0,AT,휘발유,8.1,11.8,250.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,8.1,11.4,253.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.7,10.8,265.0
HONDA,ACCORD,MID_SIZE,3.5,6.0,AT,휘발유,8.8,13.9,223.0
HONDA,ODYSSEY,MINIVAN,3.5,6.0,AT,휘발유,8.1,11.6,251.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,8.1,11.4,254.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.7,10.8,266.0
HONDA,RIDGELINE,PICKUP TRUCK ,3.5,6.0,AT,휘발유,7.8,10.5,264.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.7,10.8,266.0
HONDA,RIDGELINE,PICKUP TRUCK ,3.5,6.0,AT,휘발유,7.8,10.5,264.0
HONDA,PASSPORT,SUV ,3.5,6.0,AT,휘발유,8.0,10.2,265.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,8.1,11.5,250.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.7,10.8,266.0
HONDA,RIDGELINE,PICKUP TRUCK ,3.5,6.0,AT,휘발유,7.8,10.5,263.0
HONDA,PILOT,SUV ,3.5,6.0,AT,휘발유,7.7,10.8,266.0
HYUNDAI,ACCENT,COMPACT,1.6,4.0,AT,휘발유,11.4,15.9,177.0
HYUNDAI,ELANTRA,MID_SIZE,2.0,4.0,AT,휘발유,10.2,13.9,198.0
HYUNDAI,EQUUS,FULL_SIZE,5.0,8.0,AT,고급유,6.4,9.8,304.0
HYUNDAI,GENESIS,FULL_SIZE,3.8,6.0,AT,휘발유,7.7,11.5,255.0
HYUNDAI,SANTA,SUV ,3.3,6.0,AT,휘발유,7.7,11.0,258.0
HYUNDAI,SANTA,SUV ,3.3,6.0,AT,휘발유,7.5,10.5,267.0
HYUNDAI,SANTA,SUV ,2.4,4.0,AT,휘발유,8.6,11.5,237.0
HYUNDAI,SANTA,SUV ,2.0,4.0,AT,휘발유,7.8,10.3,264.0
HYUNDAI,SANTA,SUV ,2.4,4.0,AT,휘발유,8.0,10.6,255.0
HYUNDAI,SONATA,FULL_SIZE,2.0,4.0,AT,휘발유,8.8,13.3,221.0
HYUNDAI,SONATA,FULL_SIZE,2.4,4.0,AT,휘발유,10.2,14.3,196.0
HYUNDAI,TUCSON,SUV ,2.0,4.0,AT,휘발유,9.8,12.2,214.0
HYUNDAI,TUCSON,SUV ,2.4,4.0,AT,휘발유,8.8,12.0,230.0
HYUNDAI,TUCSON,SUV ,2.0,4.0,AT,휘발유,8.8,10.8,242.0
HYUNDAI,TUCSON,SUV ,2.4,4.0,AT,휘발유,8.6,10.8,244.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,11.6,15.2,177.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,10.1,13.3,202.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,11.6,15.2,177.0
HYUNDAI,SONATA_HYBRID,MID_SIZE,2.0,4.0,AT,휘발유,16.9,18.9,133.0
HYUNDAI,SONATA_HYBRID,MID_SIZE,2.0,4.0,AT,휘발유,16.7,18.2,136.0
HYUNDAI,TUCSON,SUV ,1.6,4.0,AT,휘발유,10.1,11.9,219.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,12.0,15.4,177.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,11.2,14.1,191.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.3,22.7,103.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.8,25.0,96.0
HYUNDAI,TUCSON,SUV ,1.6,4.0,AT,휘발유,10.1,11.8,221.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,12.0,14.9,180.0
HYUNDAI,ELANTRA,MID_SIZE,1.6,4.0,AT,휘발유,11.2,14.3,189.0
HYUNDAI,ELANTRA,FULL_SIZE,1.6,4.0,AT,휘발유,10.9,14.1,194.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.3,22.7,102.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.8,25.0,96.0
HYUNDAI,KONA,SUV ,1.6,4.0,AT,휘발유,11.1,12.5,
HYUNDAI,SONATA_HYBRID,MID_SIZE,2.0,4.0,AT,휘발유,16.7,18.9,135.0
HYUNDAI,SONATA_HYBRID,MID_SIZE,2.0,4.0,AT,휘발유,16.9,19.6,132.0
HYUNDAI,TUCSON,SUV ,1.6,4.0,AT,휘발유,10.1,11.8,221.0
HYUNDAI,ELANTRA,MID_SIZE,1.6,4.0,AT,휘발유,11.2,14.3,189.0
HYUNDAI,ELANTRA,FULL_SIZE,1.6,4.0,AT,휘발유,10.3,13.5,205.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.3,22.7,104.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.8,25.0,96.0
HYUNDAI,KONA,SUV ,1.6,4.0,AT,휘발유,11.1,12.5,201.0
HYUNDAI,SONATA_HYBRID,MID_SIZE,2.0,4.0,AT,휘발유,16.7,18.9,135.0
HYUNDAI,SONATA_HYBRID,MID_SIZE,2.0,4.0,AT,휘발유,16.9,19.6,132.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,11.8,14.5,184.0
HYUNDAI,ELANTRA,MID_SIZE,1.6,4.0,AT,휘발유,11.2,14.3,192.0
HYUNDAI,ELANTRA,FULL_SIZE,1.6,4.0,AT,휘발유,10.3,13.5,205.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.8,23.8,99.0
HYUNDAI,IONIQ,FULL_SIZE,1.6,4.0,AT,휘발유,23.8,25.0,96.0
HYUNDAI,KONA,SUV ,1.6,4.0,AT,휘발유,11.1,12.5,201.0
HYUNDAI,SONATA_HYBRID,FULL_SIZE,2.0,4.0,AT,휘발유,18.9,21.7,117.0
HYUNDAI,VELOSTER,COMPACT,1.6,4.0,AT,휘발유,11.8,14.5,184.0
INFINITI,QX30,COMPACT,2.0,4.0,AT,고급유,10.3,14.1,200.0
INFINITI,QX30,COMPACT,2.0,4.0,AT,고급유,9.4,12.5,221.0
INFINITI,QX30,COMPACT,2.0,4.0,AT,고급유,10.3,14.1,200.0
INFINITI,QX30,COMPACT,2.0,4.0,AT,고급유,9.4,12.5,221.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,9.2,13.0,218.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.1,12.0,242.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,12.0,230.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.0,11.4,248.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.6,232.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.0,11.0,253.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.3,10.6,251.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,7.5,10.5,267.0
JEEP,COMPASS,SUV ,2.0,4.0,AT,휘발유,9.0,12.0,225.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,9.0,12.0,225.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,235.0
JEEP,GRAND,SUV ,5.7,8.0,AT,휘발유,5.8,8.5,340.0
JEEP,GRAND,SUV ,3.0,6.0,AT,경유,8.9,11.9,267.0
JEEP,GRAND,SUV ,3.6,6.0,AT,휘발유,7.2,10.2,278.0
JEEP,GRAND,SUV ,6.4,8.0,AT,고급유,5.4,7.9,363.0
JEEP,PATRIOT,SUV ,2.0,4.0,AT,휘발유,9.0,12.0,225.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,9.0,12.0,225.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,235.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,7.1,9.0,294.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,6.8,8.5,308.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,9.2,13.0,218.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,9.2,13.0,218.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.8,12.3,228.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,12.0,230.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,12.0,230.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.6,11.8,235.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.6,232.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,7.9,11.2,251.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.3,10.6,251.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.2,11.1,248.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,8.9,11.6,230.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,235.0
JEEP,GRAND,SUV ,3.0,6.0,AT,경유,8.9,11.9,267.0
JEEP,GRAND,SUV ,3.6,6.0,AT,휘발유,7.2,10.2,278.0
JEEP,GRAND,SUV ,5.7,8.0,AT,휘발유,5.8,8.7,338.0
JEEP,GRAND,SUV ,6.4,8.0,AT,고급유,5.4,7.9,363.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,8.9,11.6,230.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,235.0
JEEP,RENEGADE,SUV ,2.4,4.0,AT,휘발유,9.3,13.0,216.0
JEEP,RENEGADE,SUV ,2.4,4.0,AT,휘발유,8.9,12.5,225.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,7.1,9.0,294.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,6.8,8.5,308.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,9.2,13.0,223.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,9.2,13.0,223.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.8,12.3,233.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,12.0,233.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,12.0,233.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.6,11.8,240.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.6,238.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.0,11.2,256.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.3,10.6,255.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.2,11.1,253.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,8.9,11.6,235.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,8.5,11.0,248.0
JEEP,GRAND,SUV ,3.6,6.0,AT,휘발유,7.8,10.5,265.0
JEEP,GRAND,SUV ,5.7,8.0,AT,휘발유,6.0,9.3,329.0
JEEP,GRAND,SUV ,3.0,6.0,AT,경유,8.9,11.9,267.0
JEEP,GRAND,SUV ,6.4,8.0,AT,고급유,5.4,7.9,370.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,8.9,11.6,235.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,8.5,11.0,248.0
JEEP,RENEGADE,SUV ,2.4,4.0,AT,휘발유,9.3,13.0,220.0
JEEP,RENEGADE,SUV ,2.4,4.0,AT,휘발유,8.9,12.5,229.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,7.1,9.0,299.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,6.8,8.5,314.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,9.1,12.8,225.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.8,12.0,234.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.9,235.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.6,11.6,241.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,240.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,7.8,11.1,259.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.3,10.6,256.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,7.8,10.1,269.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,238.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,8.5,10.9,249.0
JEEP,GRAND,SUV ,3.6,6.0,AT,휘발유,7.9,10.4,265.0
JEEP,GRAND,SUV ,5.7,8.0,AT,휘발유,6.0,9.3,328.0
JEEP,GRAND,SUV ,6.4,8.0,AT,고급유,5.5,7.9,368.0
JEEP,NEW,SUV ,2.4,4.0,AT,휘발유,9.4,13.2,218.0
JEEP,NEW,SUV ,2.4,4.0,AT,휘발유,9.3,12.8,222.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,238.0
JEEP,PATRIOT,SUV ,2.4,4.0,AT,휘발유,8.5,10.9,249.0
JEEP,RENEGADE,SUV ,2.4,4.0,AT,휘발유,9.3,12.8,222.0
JEEP,RENEGADE,SUV ,2.4,4.0,AT,휘발유,8.9,12.2,230.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,7.1,9.0,299.0
JEEP,WRANGLER,SUV ,3.6,6.0,AT,휘발유,6.8,8.5,313.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,9.1,12.8,225.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.8,12.0,234.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.9,235.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.9,235.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,8.6,11.6,241.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.8,11.5,239.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,7.8,11.1,259.0
JEEP,CHEROKEE,SUV ,2.4,4.0,AT,휘발유,8.3,10.6,256.0
JEEP,CHEROKEE,SUV ,3.2,6.0,AT,휘발유,7.8,10.1,269.0
JEEP,COMPASS,SUV ,2.4,4.0,AT,휘발유,9.4,13.2,218.0
