"SLAB번호","정정_장입LT","전저장위치코드","발지야드포인트","스카핑여부","품명","롤단위지정구분","월구분","정정_압연작업지시LT","장입온도"
"SQ69185 031",10.8,"5GG","5A",0,"PO","B",5,-2.8,510
"SQ53717 011",6.8,"3GB","5A",0,"HR",,12,-2.8,659
"SQ71832 021",11.4,"5GG","5A",0,"PO","F",6,6,495
"SQ66887 021",16,"5GG","5A",0,"HR",,4,6.1,490
"SQ63111 031",12.1,"5GG","5A",0,"BP",,3,3.6,314
"SQ68934 531",11.5,"5GG","4C",0,"HR",,5,-5.4,462
"SQ56374 541",6.6,"5GG","4C",0,"GI","B",1,-0.6,579
"SQ67385 531",2.7,"3F1","5A",0,"PO","B",5,-0.5,721
"SQ65192 551",12.3,"5GG","4C",0,"PO","F",4,5.3,496
"SQ62362 551",15.2,"5GG","4C",0,"HGI","F",3,9.1,316
"SQ59808 041",11.5,"5GG","5A",0,"HR","B",2,2.2,310
"SQ58534 521",15.6,"5GG","5A",0,"HR","D",1,7.8,527
"SQ60571 041",4.7,"5GG","5A",0,"GI","B",2,-5.3,523
"SQ59455 531",7,"3GB","5A",0,"HGI","F",2,1.8,563
"SQ53381 551",15.8,"5GG","4C",0,"HR",,11,6.9,373
"SQ71881 521",19,"5GG","5A",0,"GI",,6,18.3,332
"SQ50463 531",6.9,"3GB","5A",0,"CR",,10,-0.6,425
"SQ69795 031",0.8,"3GB","5A",1,"CR",,5,-11.7,445
"SQ58946 051",5.9,"5GG","4C",0,"HR","B",2,1,624
"SQ70756 571",2.2,"5GG","4C",1,"HR",,6,0.8,522
"SQ76028 531",6.8,"5GG","5A",0,"HR","B",8,0.5,502
"SQ62973 021",13.2,"5GG","5A",0,"HR","D",3,1,360
"SQ60557 551",10.7,"5GG","5A",0,"HGI","F",2,5.3,472
"SQ63185 521",5.9,"3GB","4C",0,"FH","F",3,-6.5,431
"SQ69760 541",8.5,"3GB","5A",0,"CR",,5,2.5,579
"SQ52904 561",13.6,"5GG","5A",0,"PO","D",11,5.6,346
"SQ66889 041",4.1,"5GG","5A",0,"HR",,4,-5.7,561
"SQ76235 031",1.5,"3F1","5A",0,"HR",,8,-7.1,768
"SQ73727 031",5.7,"3GB","4C",0,"HGI","F",7,-0.5,594
"SQ67430 011",8.9,"3GB","4C",0,"PO","D",5,-0.3,458
"SQ66930 041",9.2,"3GB","4C",1,"CR",,4,-3.9,323
"SQ78623 511",2.8,"3GB","5A",0,"HR","D",9,-7.2,771
"SQ65100 531",13.4,"3GB","5A",0,"HR",,4,0.2,500
"SQ72724 511",5.1,"5GG","4C",0,"FH",,6,-5.8,665
"SQ78813 541",10.7,"5GG","5A",0,"HR",,9,0.9,342
"SQ78809 041",10,"3GB","5A",0,"HR","D",9,1.5,377
"SQ52391 551",10.8,"3GB","4C",0,"HR",,11,5.5,518
"SQ80812 031",9.8,"5GG","5A",0,"BP",,9,-1.2,503
"SQ64249 021",13.6,"5GG","5A",0,"HR",,3,1.4,435
"SQ73927 011",1.6,"3GB","5A",0,"CR",,7,-4.8,639
"SQ61506 521",15.4,"5GG","4C",0,"HGI","F",2,1,470
"SQ71413 531",17.6,"5GG","4C",0,"HR","D",6,7.3,373
"SQ75801 511",5,"3GB","4C",0,"HGI","F",8,-2.5,534
"SQ74196 561",4.4,"5GG","5A",0,"PO","F",7,-4.3,531
"SQ74745 071",8.1,"5GG","5A",0,"HR",,7,4.3,582
"SQ51164 011",15.3,"5GG","4C",0,"CR",,10,9.4,379
"SQ75769 511",5,"5GG","5A",0,"PO","B",8,-3.7,579
"SQ58944 521",10.4,"5GG","4C",0,"HGI","F",2,6.6,463
"SQ78419 511",8.8,"3GB","4C",0,"PO","D",9,0.2,649
"SQ62973 041",13,"5GG","5A",0,"HR","D",3,0.7,491
"SQ51912 521",14.3,"5GG","5A",0,"FH",,11,2.9,457
"SQ67777 511",4,"3GB","4C",0,"PO","F",5,-6.9,672
"SQ61017 021",13.9,"5GG","5A",0,"HR","D",2,9.2,539
"SQ78263 031",6.7,"3GB","5A",0,"HR",,8,-6.1,577
"SQ51806 511",7.6,"3GB","5A",0,"HGI","D",11,-1.8,462
"SQ63667 031",10.2,"5GG","5A",0,"HR",,3,-1.4,497
"SQ65183 531",5.5,"3GB","5A",0,"PO","B",4,-1,693
"SQ68505 541",1.6,"3GB","5A",1,"HR","B",5,-6.2,464
"SQ55388 561",4.4,"5GG","5A",0,"CR",,12,-9.5,524
"SQ72890 041",3.8,"5GG","5A",0,"CR",,7,-4.4,652
"SQ64304 011",8.1,"5GG","5A",0,"HR",,3,-6.6,649
"SQ70533 511",4.3,"5GG","4C",0,"PO","D",6,-2.2,618
"SQ54817 041",13.7,"5GG","5A",0,"HGI","D",12,0.9,461
"SQ61248 011",12.7,"3GB","5A",0,"HGI","F",2,-2.2,360
"SQ81067 051",5.8,"5GG","5A",0,"CR",,9,-4.8,676
"SQ51212 051",5.3,"5GG","4C",0,"GA",,10,-3.5,359
"SQ58712 551",5.2,"3GB","4C",0,"HR",,1,-2.2,489
"SQ57014 541",14,"5GG","5A",0,"GI",,1,3.9,444
"SQ70190 571",5.4,"5GG","4C",0,"PO","B",6,-1.7,496
"SQ65504 041",2.5,"3GB","5A",1,"FH",,4,-9.3,320
"SQ56814 551",7.3,"3GB","5A",0,"HGI","D",1,-3.3,640
"SQ54031 011",10.3,"3GB","5A",0,"GI","B",12,-0.1,517
"SQ72039 531",16.5,"5GG","4C",0,"FH",,6,8,355
"SQ75311 031",7.8,"5GG","5A",0,"GI",,7,-3.1,390
"SQ58548 511",13.7,"3GB","5A",0,"HGI","D",1,4.9,333
"SQ50897 511",8,"3GB","4C",0,"HR",,10,-6.2,517
"SQ55697 511",6.1,"3GB","5A",0,"HR","D",12,-4.5,438
"SQ51126 521",6.2,"5GG","5A",0,"HR",,10,-1.5,571
"SQ74428 021",4.2,"3GB","5A",0,"PO","B",7,-0.6,646
"SQ54041 521",10.4,"5GG","5A",0,"HR","B",12,2,482
"SQ59709 551",9.1,"5GG","5A",0,"HR",,2,2.4,459
"SQ69495 021",12,"5GG","4C",0,"FH",,5,-0.5,422
"SQ77543 051",3.5,"5GG","5A",0,"HR","D",8,-3.7,593
"SQ53508 551",10.5,"3GB","4C",0,"HR","D",11,-0.4,509
"SQ70874 061",14,"5GG","4C",1,"HR",,6,7.1,397
"SQ73612 051",4.1,"3GB","4C",0,"HR",,7,-6.8,591
"SQ58477 531",2.5,"3GB","4C",0,"CR",,1,-8.7,687
"SQ54748 541",11.3,"3GB","5A",0,"HR",,12,-2.4,319
"SQ68410 511",7.9,"5GG","5A",0,"PO","B",5,-3.2,397
"SQ60234 531",8.3,"3GB","4C",0,"HGI","F",2,0.5,537
"SQ52500 041",11.5,"5GG","5A",0,"HR","D",11,3.9,569
"SQ54990 561",11.1,"5GG","5A",0,"HR",,12,0.1,575
"SQ73648 541",4.9,"5GG","5A",0,"GI",,7,-3.4,613
"SQ61679 021",8.1,"5GG","4C",0,"BP",,3,-5.2,559
"SQ56403 541",13.6,"3GB","4C",0,"HR","D",1,8.5,414
"SQ78809 011",11.4,"5GG","5A",0,"HR","D",9,1.7,433
"SQ74975 551",6,"5GG","5A",0,"HR",,7,-3.9,661
"SQ79647 531",12,"5GG","5A",0,"CR",,9,0.9,537
"SQ77621 561",2.7,"3GB","5A",0,"PO","D",8,-0.8,654
"SQ58353 561",7.6,"5GG","5A",0,"HGI","F",1,-2.4,463
"SQ60513 031",7.4,"5GG","5A",0,"GI",,2,-4.7,531
"SQ51108 021",4.5,"3GB","5A",0,"HGI","D",10,-2.4,729
"SQ64544 051",5.8,"3GB","5A",0,"HR","D",4,-2.4,616
"SQ57853 511",10.8,"5GG","4C",0,"GI",,1,5.9,435
"SQ50765 051",10.8,"3GB","5A",0,"HR","D",10,4,486
"SQ63306 011",4,"3GB","5A",1,"HR",,3,-9.2,361
"SQ50841 061",9.3,"5GG","5A",0,"HR",,10,-4.8,626
"SQ66374 541",8.2,"3GB","5A",0,"PO","B",4,-1.4,487
"SQ53651 051",6.2,"5GG","5A",0,"HGI","F",12,1,558
"SQ52467 011",5.4,"3GB","4C",0,"PO","B",11,-5.8,637
"SQ57078 541",2.4,"3GB","4C",1,"FH",,1,-6.4,457
"SQ53329 041",5.7,"3GB","5A",0,"GI",,11,-2.4,572
"SQ59112 051",11.7,"3GB","4C",0,"PO","D",2,1.3,488
"SQ49911 021",8.2,"5GG","5A",0,"HR",,10,1.1,591
"SQ62231 041",6.9,"3GB","4C",1,"GI",,3,-3.9,461
"SQ72980 031",12.1,"3GB","4C",0,"PO","D",7,1.7,389
"SQ78194 531",5.5,"3GB","4C",0,"BP",,8,-5.5,562
"SQ61218 541",14.6,"5GG","4C",0,"FH",,2,2.2,354
"SQ71507 531",4.3,"5GG","5A",0,"HR",,6,-5.8,558
"SQ53230 041",16.5,"5GG","4C",0,"HGI","D",11,4.8,482
"SQ70904 061",12.3,"5GG","5A",0,"HR",,6,3.4,439
"SQ51095 021",12.9,"5GG","4C",0,"HGI","F",10,4.6,465
"SQ60688 061",17.3,"3GB","5A",0,"HR",,2,6,429
"SQ75688 531",10.4,"5GG","4C",0,"CR",,8,3.3,342
"SQ72057 541",15.7,"5GG","5A",0,"HR",,6,7.4,397
"SQ78269 571",8,"3GB","4C",0,"PO","B",8,1.8,481
"SQ58143 511",17.8,"5GG","4C",0,"FH","B",1,1.2,352
"SQ53304 581",7.3,"5GG","4C",0,"PO","D",11,-7.8,381
"SQ51662 511",15.3,"5GG","5A",0,"GI","F",11,3.2,332
"SQ63088 551",12,"5GG","5A",0,"HR",,3,-1.2,447
"SQ51233 051",4.3,"3GB","4C",1,"HR",,10,-3.7,333
"SQ55362 051",9.1,"5GG","5A",0,"CR",,12,-3.1,434
"SQ57895 021",11.4,"5GG","4C",0,"HR",,1,-3.4,359
"SQ57972 561",8.1,"3GB","4C",0,"CR",,1,-3.5,555
"SQ66296 551",7.3,"5GG","5A",0,"CR",,4,-2.9,506
"SQ63102 021",12.1,"5GG","4C",0,"HGI","F",3,-1.3,443
"SQ51265 021",1.8,"3GB","5A",1,"HR",,10,-6.9,505
"SQ80748 031",13.4,"5GG","5A",0,"PO","B",9,2.2,481
"SQ77571 011",7.8,"3GB","4C",0,"HR",,8,-5.1,578
"SQ74905 011",4.3,"5GG","4C",0,"PO","D",7,-10.9,669
"SQ75587 541",5.3,"3GB","5A",0,"HR",,8,-5.6,579
"SQ66370 051",8.4,"5GG","5A",0,"PO","B",4,-3.8,625
"SQ74558 521",1.9,"3GB","5A",0,"PO","D",7,-5.3,773
"SQ61267 561",16.7,"5GG","5A",0,"PO","D",2,3.7,363
"SQ80263 031",8.2,"5GG","5A",0,"FH",,9,3.1,683
"SQ52338 081",13.8,"5GG","4C",0,"HR",,11,1.4,350
"SQ53776 071",5.3,"3GB","4C",0,"PO","G",12,-0.8,620
"SQ77029 051",6.8,"3GB","5A",0,"HR","B",8,-2.6,696
"SQ78897 541",11,"5GG","5A",0,"GI","B",9,0.3,381
"SQ71827 031",6.9,"5GG","5A",0,"HR","D",6,-5.9,486
"SQ52466 521",6.2,"3GB","4C",0,"PO","B",11,-5.3,506
"SQ62400 541",11.4,"3GB","4C",0,"HR","D",3,3.3,478
"SQ59865 011",17,"5GG","4C",0,"HGI","F",2,12.3,344
"SQ67351 551",4.4,"5GG","5A",0,"HR",,5,-8,800
"SQ49556 041",10.9,"5GG","5A",0,"HR",,10,-2.4,621
"SQ61456 551",12.8,"5GG","5A",0,"CR",,2,4,369
"SQ57896 051",11.2,"3GB","4C",0,"HGI","F",1,0,405
"SQ79299 511",6.3,"3GB","5A",0,"HR",,9,-2.7,427
"SQ79168 531",6.3,"3GB","5A",0,"HR","B",9,1,330
"SQ70683 551",4.7,"3GB","5A",0,"GI","B",6,-6.1,623
"SQ65131 511",8.8,"5GG","5A",0,"CR",,4,-2.3,572
"SQ63713 511",6.3,"5GG","5A",0,"HR",,3,-2.6,674
"SQ56710 041",13.3,"5GG","5A",0,"CR","B",1,6.8,350
"SQ71468 041",5.6,"3GB","5A",1,"GI","F",6,-5.6,397
"SQ79143 021",1.9,"3GB","4C",0,"CR",,9,-5.7,673
"SQ80648 071",17.2,"5GG","5A",0,"HR","B",9,9.7,410
"SQ50813 071",7.6,"3GB","4C",0,"HR",,10,-3.4,535
"SQ78205 031",8.1,"5GG","5A",0,"CR",,8,-1.9,518
"SQ53761 521",3,"3GB","5A",0,"PO","B",12,-8.1,586
"SQ68097 531",8.3,"5GG","5A",0,"HR","D",5,1.1,500
"SQ49423 011",9.1,"5GG","5A",0,"HR",,10,-1.4,679
"SQ79676 011",7.2,"3GB","5A",0,"HGI","F",9,-5.3,437
"SQ74125 551",8,"5GG","4C",0,"HR","D",7,-4.3,582
"SQ52732 031",12.8,"3GB","4C",0,"HR",,11,8.4,439
"SQ55161 551",3.9,"5GG","4C",0,"HR","B",12,-8,618
"SQ52228 541",8.4,"5GG","4C",0,"CR",,11,-5.8,344
"SQ79415 021",10.3,"3GB","5A",0,"GI","D",9,-4.8,514
"SQ52977 561",5.2,"3GB","5A",0,"HR",,11,-4.4,573
"SQ54706 551",7,"5GG","5A",0,"HR",,12,-6.8,700
"SQ80438 531",5.9,"5GG","5A",0,"CR",,9,-1.8,527
"SQ53172 051",9.5,"5GG","5A",0,"GI",,11,3.2,510
"SQ50140 061",6.3,"5GG","5A",0,"HR","D",10,-1.1,496
"SQ68316 061",14.9,"5GG","5A",0,"PO","D",5,6.1,338
"SQ59174 021",12.3,"5GG","5A",0,"CR",,2,-1.8,493
"SQ66236 511",11.5,"3GB","4C",0,"HR","B",4,0.7,563
"SQ75702 011",5.2,"3GB","5A",0,"CR",,8,-0.5,640
"SQ74121 071",8.4,"5GG","4C",0,"HR","D",7,-3.2,494
"SQ66795 021",9.4,"3GB","4C",0,"HR",,4,-4.5,559
"SQ78261 551",6.7,"5GG","5A",0,"CR",,8,-5.1,680
"SQ78606 021",5,"5GG","4C",0,"GI",,9,-4.5,499
"SQ70974 021",11.8,"5GG","4C",0,"HR","D",6,-0.7,451
"SQ60037 061",12.1,"5GG","4C",0,"HR","B",2,3.7,449
"SQ78334 041",8,"3GB","4C",0,"HGI","D",8,-8.4,533
"SQ59124 041",9,"5GG","5A",0,"CR",,2,-1.4,342
"SQ80850 041",16.7,"5GG","5A",0,"CR",,9,1.5,436
"SQ77489 531",4.1,"5GG","5A",0,"HR",,8,2.6,659
"SQ65969 041",4,"5GG","5A",0,"CR",,4,-5.2,733
"SQ77073 541",8.1,"3GB","5A",0,"GI",,8,1.2,498
"SQ66235 521",10,"3GB","5A",0,"CR",,4,0.7,562
"SQ60833 031",13.8,"5GG","5A",0,"HR",,2,0.3,350
"SQ73991 041",4.1,"5GG","4C",0,"HR","D",7,-2,622
"SQ76539 541",20.9,"5GG","5A",0,"CR",,8,13.3,335
"SQ56218 511",0.5,"3GB","5A",1,"GI",,1,-5.6,347
"SQ78599 551",5.2,"5GG","5A",0,"CR",,9,-6.4,604
"SQ76186 051",3.8,"5GG","5A",0,"HR","B",8,-3.6,766
"SQ74359 031",3.9,"3GB","5A",0,"HGI","F",7,-8,663
"SQ60092 051",10.7,"5GG","5A",0,"HGI","D",2,0,497
"SQ53088 071",14.7,"5GG","5A",0,"HR","B",11,1.9,420
"SQ74075 041",5.1,"5GG","5A",0,"HR","D",7,0.2,711
"SQ52894 071",11,"3GB","5A",0,"HR",,11,2.1,510
"SQ78758 041",1.7,"3GB","5A",0,"GI","D",9,-4.7,740
"SQ71600 051",4.3,"3GB","5A",0,"HR",,6,-4.7,715
"SQ52984 561",14.2,"5GG","5A",0,"HGI","F",11,6.3,363
"SQ70231 021",12.5,"5GG","4C",0,"PO","B",6,0.6,403
"SQ56745 541",8.5,"5GG","4C",0,"CR",,1,4.5,464
"SQ70519 541",18.5,"5GG","4C",0,"CR",,6,11.1,401
"SQ75388 511",6.8,"3GB","5A",0,"CR",,7,-4.9,561
"SQ78274 531",8.6,"5GG","5A",0,"HR",,8,1.8,575
"SQ73931 031",1.5,"3GB","4C",0,"GI",,7,-6.6,615
"SQ61523 021",10.8,"3GB","5A",0,"HR",,2,5.6,413
"SQ62406 521",7.2,"5GG","5A",0,"HGI","D",3,-1.4,519
"SQ70306 081",12.3,"5GG","5A",0,"BP",,6,4,402
"SQ70382 541",2,"3GB","4C",0,"PO","D",6,-5.9,721
"SP99800 011",15.6,"5GG","7A",0,"HR",,11,7.5,301
"SQ60106 061",8.9,"5GG","5A",0,"HR","B",2,0.6,520
"SQ66626 011",9.6,"5GG","5A",0,"HR","D",4,-6.2,466
"SQ78257 051",9.5,"5GG","4C",0,"CR",,8,3.2,513
"SQ72881 021",8.5,"5GG","4C",0,"PO","D",7,1.8,446
"SQ63030 061",7.2,"5GG","5A",0,"HGI","D",3,-1.3,649
"SQ72784 511",7.1,"5GG","5A",0,"PO","B",7,-7,533
"SQ78322 021",9.9,"5GG","5A",0,"HR",,8,-3.7,515
"SQ70360 051",3.8,"3GB","4C",0,"HR",,6,-4,490
"SQ51483 511",3.4,"3GB","5A",0,"CR",,10,-2.9,635
"SQ71366 061",9.3,"5GG","5A",0,"HR",,6,3.1,556
"SQ61607 521",15.6,"5GG","5A",0,"BP",,3,9,350
"SQ50271 051",6.7,"3GB","5A",0,"HGI","F",10,-0.9,533
"SQ61024 531",11.1,"3GB","5A",0,"HR",,2,-0.9,401
"SQ63257 011",12.2,"5GG","5A",0,"CR",,3,-1.3,481
"SQ74634 561",2.9,"5GG","5A",0,"CR",,7,-7.2,671
"SQ52919 531",10.3,"5GG","5A",0,"HR",,11,0.1,611
"SQ52101 551",10.5,"5GG","4C",0,"GI","B",11,-5.2,488
"SQ74467 031",2.5,"5GG","5A",0,"FH",,7,-3.1,743
"SQ68422 551",10.8,"5GG","5A",0,"PO","B",5,0.7,360
"SQ62294 031",10.5,"3GB","5A",0,"PO","D",3,0.3,599
"SQ70763 041",4.9,"3GB","4C",0,"HR","D",6,1,669
"SQ69985 521",15.1,"3GB","4C",0,"GI",,5,7.7,426
"SQ53231 041",4,"3GB","5A",1,"GI",,11,-8.3,323
"SQ67330 041",0.5,"3GB","4C",1,"HR",,5,-4.9,312
"SQ57877 011",12.2,"5GG","5A",0,"HGI","D",1,2,438
"SQ76932 531",6,"5GG","5A",0,"CR",,8,-4.4,471
"SQ54722 021",6.9,"5GG","4C",0,"GA",,12,-2.8,504
"SQ52343 551",13.9,"5GG","4C",0,"HR",,11,0.4,427
"SQ66074 011",13.4,"3GB","5A",0,"FH",,4,5,362
"SQ78895 561",11,"5GG","5A",0,"GI","B",9,-2.9,321
"SQ52224 031",10.9,"5GG","5A",0,"PO","D",11,-0.9,519
"SQ58409 531",2.9,"5GG","4C",0,"HGI","D",1,-2.2,562
"SQ71982 041",13.1,"5GG","5A",0,"HR",,6,1.3,454
"SQ56369 031",7.3,"3GB","4C",0,"HR","B",1,0.7,444
"SQ58473 031",17,"5GG","5A",0,"HR","F",1,6.6,406
"SQ52720 011",6.3,"3GB","4C",1,"HR",,11,-0.6,364
"SQ70387 571",3.7,"5GG","4C",0,"HR","B",6,-6.1,583
"SQ73413 031",7,"3GB","4C",0,"GA",,7,-6.4,466
"SQ68291 541",21.1,"5GG","4C",0,"HR",,5,12,388
"SQ52602 011",3.3,"5GG","4C",0,"HR",,11,-4.6,693
"SQ58444 511",4.9,"5GG","5A",0,"HR","B",1,-4.6,675
"SQ78853 531",8.7,"3GB","5A",0,"CR",,9,-1.3,476
"SQ81056 521",9.9,"5GG","5A",0,"HR",,9,1.5,381
"SQ53748 571",3.2,"3GB","5A",0,"HGI","D",12,-3.7,671
"SQ51312 551",0.6,"3GB","5A",1,"GI","F",10,-6.1,386
"SQ64824 551",3,"3GB","4C",1,"FH",,4,-6.5,339
"SQ76802 541",6.7,"3GB","5A",0,"CR","B",8,-2.6,491
"SQ71197 521",6.4,"3GB","5A",0,"HR",,6,-0.3,383
"SQ66532 031",6.1,"3GB","5A",0,"HR","D",4,-2.3,459
"SQ68694 541",10,"3GB","4C",0,"FH","B",5,0.2,546
"SQ57188 011",12.3,"3GB","5A",0,"HR","D",1,-0.5,379
"SQ50359 541",11.2,"3GB","5A",0,"HR","B",10,-1.4,485
"SQ50971 051",7.1,"3GB","5A",0,"HGI","D",10,-3.8,559
"SQ54202 051",16.2,"5GG","4C",0,"HR",,12,5.8,353
"SQ70133 031",1.2,"5GG","5A",0,"HR",,6,-5.9,807
"SQ66854 511",8.4,"5GG","5A",0,"HR","D",4,-0.3,558
"SQ62308 031",13,"5GG","4C",0,"PO","B",3,4.4,541
"SQ53662 531",4,"3GB","5A",0,"HR",,12,-1.3,684
"SQ52170 061",6.8,"5GG","5A",0,"CR",,11,-4.5,449
"SQ64540 031",11.4,"5GG","5A",0,"HR","D",4,5.1,615
"SQ65538 011",13.5,"5GG","5A",0,"HGI","F",4,3.7,379
"SQ63746 521",4.7,"5GG","5A",0,"BP",,3,-4.6,633
"SQ59436 031",5.6,"3F1","5A",1,"HR",,2,0.7,618
"SQ73955 021",2,"3GB","4C",0,"CR",,7,-5.5,664
"SQ64298 051",9.7,"5GG","5A",0,"HR",,3,2.2,350
"SQ78822 541",10.9,"5GG","5A",0,"HR","D",9,-1.8,551
"SQ56306 021",1.3,"3GB","4C",0,"CR",,1,-5.9,640
"SQ73505 531",9.3,"3GB","5A",1,"CR",,7,-1.2,309
"SQ61681 051",8.3,"5GG","5A",0,"HGI","D",3,-5.9,594
"SQ49967 521",16.2,"5GG","5A",0,"HGI","D",10,4.3,355
"SQ53769 541",7.2,"3GB","4C",0,"PO","G",12,2.3,609
"SQ66631 561",13.9,"3GB","5A",0,"HR",,4,8.4,420
"SQ77122 041",5.4,"5GG","4C",0,"HR","D",8,-6.7,509
"SQ52402 511",18.3,"5GG","4C",0,"GA","D",11,2.8,342
"SQ68503 521",1.2,"3GB","5A",1,"HR","B",5,-5.5,385
"SQ73932 521",6.3,"3GB","5A",1,"CR",,7,1.4,352
"SQ77648 561",8.4,"3GB","5A",0,"HGI","F",8,-1.9,648
"SQ80867 051",14,"3GB","4C",0,"HGI","D",9,-1.6,352
"SQ52590 031",4.9,"5GG","4C",0,"HR",,11,-1.6,493
"SQ52984 051",14.2,"5GG","5A",0,"HGI","D",11,6.3,372
"SQ76835 041",9.2,"5GG","4C",0,"CR",,8,2.7,481
"SQ50886 041",5.2,"3GB","4C",0,"HR",,10,-5.4,658
"SQ65206 511",6.5,"5GG","5A",0,"HR",,4,-2.4,591
"SQ70360 531",5.5,"5GG","4C",0,"HR",,6,0.9,434
"SQ52356 551",6.9,"5GG","4C",0,"PO","B",11,-4,340
"SQ49771 511",7.7,"3GB","4C",0,"HGI","F",10,-4.5,422
"SQ62401 531",7.6,"3GB","5A",0,"HGI","F",3,0.1,610
"SQ74325 551",2.3,"3GB","5A",0,"HGI","F",7,-2.3,648
"SQ80789 061",13.8,"5GG","4C",0,"HR","G",9,3.7,450
"SQ61688 031",7.9,"3GB","4C",0,"HGI","F",3,1.8,312
"SQ63672 011",9.6,"5GG","5A",0,"HR",,3,0.3,555
"SQ67851 051",9.6,"5GG","5A",0,"HR","F",5,-3.3,519
"SQ74126 511",9.7,"5GG","4C",0,"HR","D",7,0.5,353
"SQ57034 561",11.7,"3GB","5A",0,"HR",,1,-0.5,500
"SQ69737 521",7.4,"5GG","4C",0,"GI","B",5,-1,583
"SQ52636 041",2.9,"3GB","4C",1,"HR","D",11,-3.4,359
"SQ72266 521",9.4,"5GG","5A",0,"CR",,6,-1.9,487
"SQ60355 521",2.6,"3GB","5A",1,"GI","F",2,-7.2,347
"SQ76268 011",4,"5GG","5A",0,"FH",,8,-4.3,676
"SQ54868 541",6.8,"5GG","4C",0,"PO","D",12,-3.3,504
"SQ64642 021",11.9,"5GG","4C",0,"PO","D",4,1.8,419
"SQ72424 021",8.2,"5GG","4C",0,"PO","D",6,0.2,499
"SQ73272 031",5.2,"5GG","5A",0,"HR","D",7,-2.5,672
"SQ50054 021",11.9,"5GG","5A",0,"HGI","F",10,0.4,474
"SQ49747 521",9,"5GG","4C",0,"GI","B",10,-3.5,621
"SQ61198 041",7,"5GG","5A",0,"HGI","D",2,-2.1,549
"SQ64950 041",8.4,"3GB","5A",0,"HGI","F",4,-0.2,527
"SQ75434 061",8.7,"5GG","5A",0,"CR",,7,-1.4,399
"SQ49160 021",15,"5GG","5A",0,"GA",,10,-0.1,362
"SQ62109 511",9.3,"5GG","5A",0,"GI",,3,-3.9,536
"SQ53043 531",15.8,"5GG","5A",0,"HR","D",11,3.1,491
"SQ53746 041",5.7,"3GB","5A",0,"HR","D",12,-2.8,524
"SQ49432 021",10.9,"5GG","4C",0,"CR",,10,-2.2,485
"SQ54782 541",14.9,"3GB","4C",0,"CR",,12,9.3,393
"SQ60677 571",14.4,"5GG","4C",0,"HR",,2,1.3,400
"SQ64112 041",6.4,"3GB","5A",0,"PO","B",3,-1,496
"SQ59239 051",1.3,"3GB","4C",1,"GI","F",2,-7.9,430
"SQ49538 531",7.4,"3GB","4C",0,"CR",,10,-2.5,570
"SQ61176 521",11.1,"5GG","5A",0,"PO","D",2,-0.1,361
"SQ79621 531",6.3,"3GB","4C",0,"GI","B",9,-5.7,524
"SQ73978 561",6.6,"5GG","5A",0,"HR",,7,1.6,515
"SQ73612 541",4.3,"3GB","4C",0,"HR",,7,-6.6,685
"SQ69814 521",2.3,"3GB","5A",1,"HR","B",5,-13.5,346
"SQ66957 541",3.7,"3GB","5A",0,"GI",,4,-9.1,576
"SQ66927 021",10.1,"5GG","5A",0,"HR",,4,-3.8,497
"SQ72471 041",6,"5GG","5A",0,"CR",,6,-7.4,639
"SQ64260 531",11.6,"3GB","5A",0,"HR",,3,-1.3,427
"SQ79595 541",6.9,"3GB","4C",0,"HGI","F",9,0.1,662
"SQ59528 011",17.4,"3GB","5A",0,"HR","B",2,-0.3,401
"SQ52585 521",5.4,"5GG","4C",0,"HR",,11,-0.2,618
"SQ75708 031",17.2,"5GG","5A",0,"HGI","D",8,13.9,376
"SQ50472 011",4.5,"5GG","4C",0,"CR",,10,-3.6,576
"SQ50142 531",6,"5GG","5A",0,"HR","D",10,-1.7,520
"SQ52451 541",9.6,"3GB","4C",0,"HR",,11,0.8,414
"SQ77584 011",6.9,"5GG","5A",0,"HGI","D",8,-8.1,730
"SQ60754 521",6,"3GB","5A",0,"HR",,2,-7.1,701
"SQ68822 531",9.9,"5GG","4C",0,"CR",,5,-2.4,539
"SQ60353 541",4,"5GG","4C",0,"CR",,2,-3.9,488
"SQ78162 051",19.3,"5GG","5A",0,"PO","B",8,4.9,422
"SQ80890 511",10.9,"3GB","4C",0,"PO","F",9,0.2,388
"SQ72716 551",9.8,"3GB","4C",0,"GI",,6,-4.2,432
"SQ58482 561",2.2,"5GG","5A",0,"HR","F",1,-3.9,596
"SQ57233 031",18.1,"5GG","4C",0,"GI",,1,8.1,355
"SQ72984 011",3.7,"3GB","5A",1,"HR","F",7,-7.7,318
"SQ54150 061",15.7,"3GB","4C",0,"GI",,12,2.3,352
"SQ73739 031",4.4,"3GB","4C",0,"CR",,7,1.6,686
"SQ57995 541",7,"5GG","5A",0,"HGI","F",1,-3.1,556
"SQ77391 021",6.1,"3GB","4C",0,"HGI","D",8,0.5,586
"SQ81034 521",9.7,"5GG","5A",0,"GI","D",9,1.7,366
"SQ80173 041",5.3,"3GB","5A",0,"HR",,9,-3.6,586
"SQ74007 541",7.5,"5GG","5A",0,"HR",,7,-3.3,479
"SQ53755 511",10.7,"3GB","4C",0,"HR",,12,7,527
"SQ50668 021",9.3,"3GB","5A",0,"PO","B",10,-6,517
"SQ70509 521",5.7,"3GB","4C",0,"GI",,6,1.2,495
